BASIN,WELLNAME,LATITUDE,LONGITUDE
Anadarko,Sbeu 22-2,,
Anadarko,Sbef Unit #31-1,,
Anadarko,Sbeu #32-1,,
Anadarko,Sbeu #32-1,,
Anadarko,Sbeu 33-1,,
Anadarko,Sbeu #32-1,,
Anadarko,Sbeu 32-1,,
Anadarko,Sbeu 32-1,,
Anadarko,Sbeu 32-1,,
Anadarko,South Boyd Extension Unit 32-1,,
Anadarko,South Boyd Extension Unit 32-1,,
Anadarko,Sbef #32-2,,
Anadarko,Sbeu #34-1,,
Anadarko,Sbeu 34-2,,
Anadarko,Sbeu #34-1,,
Anadarko,S Boyd Ext Fld Ut #33-1,,
Anadarko,Sbef #35-1,,
Anadarko,Sbeu 34-2,,
Anadarko,Sbeu 34-2,,
Anadarko,South Boyd Extension Unit 34-2,,
Anadarko,South Boyd Ext Unit #34-2,,
Anadarko,South Boyd Extension Unit 33-1,,
Anadarko,Sbeu #36-1,,
Anadarko,Wood Gas Unit,,
Southern Oklahoma,Tatum Townsite #8,34.48195,-97.45773
Southern Oklahoma,Pollack #8,34.49084,-97.52897
Southern Oklahoma,Ralls #7,34.47471,-97.51643
Southern Oklahoma,Ralls Wi-3,34.47471,-97.51643
Southern Oklahoma,Ralls Ws-3,34.47641,-97.51637
Southern Oklahoma,Ralls #1,34.47642,-97.51418
Southern Oklahoma,Mobil Tatums Unit Well No 5,34.422,-97.537
Southern Oklahoma,Ratliff City Fusulinid Unit Tr 8-#1,34.422,-97.537
Southern Oklahoma,Ratliff City Fusulinid Unit Tr 8-#2,34.422,-97.537
Southern Oklahoma,Rcfu Tr 5-1 Ewi,34.422,-97.537
Southern Oklahoma,Ratliff City Fusulinid Ut 2,34.422,-97.537
Southern Oklahoma,Ratliff City Fusulinid Ut Tr St 2,34.422,-97.537
Southern Oklahoma,Ratliff City Fusulinid Ut Tr 1w2,34.422,-97.537
Southern Oklahoma,Ratliff City Fusulinid Tr 5w1,34.422,-97.537
Southern Oklahoma,Ratcliff City Fusulinid Unit,34.422,-97.537
Southern Oklahoma,Ralls #8,34.422,-97.537
Southern Oklahoma,Maud Moore Lease,34.422,-97.537
Chautauqua Platform,Harris E #3,35.31035,-97.54038
Chautauqua Platform,Gray A #1,35.22926,-97.32431
Chautauqua Platform,Gray #2,35.22925,-97.31966
Chautauqua Platform,Sullivan No 1,35.31565,-97.50496
Chautauqua Platform,Smu 12-1,,
Chautauqua Platform,Smu Tr 5-w #1,,
Chautauqua Platform,So Moore Unit 11-b1,,
Chautauqua Platform,South Moore Unit T-11 B-1,,
Chautauqua Platform,Smu 11-b1,,
Chautauqua Platform,South Moore Unit T-11 B-1,,
Anadarko,Niles 4-9,,
Anadarko,Medrana D-23,,
Anadarko,Curtis-b,,
Anadarko,Sterba-1,,
Anadarko,Margaret,,
Anadarko,Emma,,
Anadarko,Melton,,
Anadarko,Kidd-manning,,
Anadarko,Thomas,,
Anadarko,Niday-4,,
Anadarko,Cement-1,,
Anadarko,W Cement,,
Anadarko,,,
Anadarko,,,
Anadarko,,,
Anadarko,,,
Anadarko,,,
Anadarko,,,
Anadarko,,,
Anadarko,,,
Anadarko,,,
Anadarko,,,
Southern Oklahoma,Boger No 1,34.741,-97.4
Anadarko,Manning 3,,
Anadarko,Sands Manning 1,,
Anadarko,N Payne Bromide Fac,,
Anadarko,North Payne Hunton Unit,,
Anadarko,Lottie Moore,,
Anadarko,Velma Cox #1,35.41894,-98.52056
Anadarko,Nithtingale No 4,35.09618,-98.01591
Anadarko,Nightingale No 4,35.09618,-98.01591
Anadarko,Bertha Thompson #1,36.57913,-97.69184
Anadarko,Harman B #2,36.422,-97.454
Anadarko,George Anderson #2,,
Anadarko,Robert Baylor #1 Swd,36.264,-97.707
Anadarko,A J Reinert #1,36.27672,-97.70838
Anadarko,Fa Baylor #1,36.2694,-97.70879
Anadarko,F A Baylor No 1,36.2694,-97.70879
Anadarko,F A Baylor #2,36.27192,-97.70585
Anadarko,F A Baylor No 2,36.27192,-97.70585
Anadarko,F A Baylor No 2,36.27192,-97.70585
Anadarko,F A Baylor #2,36.27192,-97.70585
Anadarko,S E Flynn Unit Phi Tr 50-3,,
Anadarko,Se Flynn Tr-17-1,,
Anadarko,Se Flynn Unit Tr-48-1,,
Anadarko,Se Flynn Unit Tr-38-1,,
Anadarko,Se Flynn Tr 50-3,,
Anadarko,Se Flynn Unit Phi Tr-58-1,,
Anadarko,Se Flynn Unit Tr 50-2,,
Anadarko,Se Flynn Unit Tr 47-2,,
Anadarko,Perry #1,36.202,-97.942
Anadarko,Ridgeway A No 1,36.563,-97.682
Anadarko,Se Flynn Unit Tr 62-2,,
Anadarko,Se Flynn Unit Tr 23-1,,
Anadarko,Se Flynn Unit Tr 46-1,,
Anadarko,Se Flynn Unit Tr 39-2,,
Anadarko,Se Flynn Unit Tr 50-2,,
Anadarko,Se Flynn Unit Tr 30-1,,
Anadarko,Se Flynn Unit Tr 11-1,,
Anadarko,Se Flynn Unit Tr 46-2,,
Anadarko,Se Flynn Unit Tr 50-3,,
Anadarko,Sf Flynn Unit Wsw Tr 52-3,,
Anadarko,Se Flynn Unit 28-2,,
Anadarko,Se Flynn Unit Tr 61-1,,
Anadarko,Se Flynn Tr 47-2,,
Anadarko,Se Flynn Unit Tr 48-1,,
Anadarko,Se Flynn Unit Tr 22-1,,
Anadarko,Se Flynn Ut Tr 52-3 Wsw,,
Anadarko,Se Flynn Wsw Tr 52-3,,
Anadarko,Se Flynn Unit Tr 41-1,,
Anadarko,Se Flynn Unit Tr 39-1,,
Anadarko,Se Flynn Unit Tr 58-1,,
Anadarko,Se Flynn Unit Tr 22-2,,
Anadarko,Se Flynn Tr 37-1,,
Anadarko,Se Flynn Unit Tr 16-2,,
Anadarko,Se Flynn Unit Tr 42-1,,
Anadarko,Se Flynn Unit Tr 40-2,,
Anadarko,Se Flynn Unit 56-1,,
Anadarko,Se Flynn Tract 39-2,,
Anadarko,Se Flynn Unit Tr 28-1,,
Anadarko,Sefu Tr 50 #3,,
Anadarko,Se Flynn Unit Tr 38-1,,
Anadarko,Se Flynn Unit Tr 47-1,,
Anadarko,Se Flynn U Tr 50-3,,
Anadarko,Se Flynn U Tr 50-3,,
Anadarko,Se Flynn Unit Wsw Tr50-3,,
Anadarko,Leroy Long No 1,36.67518,-99.88024
Anadarko,Leroy Long No 1,36.67518,-99.88024
Chautauqua Platform,Resu Ws A-1,36.992,-97.054
Chautauqua Platform,Rfsu Wells #1 2 3 4 5,36.992,-97.054
Chautauqua Platform,Chilocco Red Fsu Tr 1 #2,36.992,-97.054
Chautauqua Platform,Chilocco Red Fsu Tr 1 #1,36.992,-97.054
Chautauqua Platform,Chilocco Red Fsu Tr 1 #4,36.992,-97.054
Chautauqua Platform,Chilacco Rf Su Tr 1 #4,36.992,-97.054
Chautauqua Platform,Chilacco Rf Su,36.992,-97.054
Chautauqua Platform,Cherokee 1-1 Injection Well,36.992,-97.054
Chautauqua Platform,Cherokee 2-1 Injection,36.992,-97.054
Chautauqua Platform,Lambring No 1,36.6137,-97.09581
Chautauqua Platform,Burr A No 3,36.592,-97.255
Chautauqua Platform,Burr A No 3,36.592,-97.255
Chautauqua Platform,Ecbsu Tr 11 Wsw #1,,
Chautauqua Platform,Ecbsu,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 22 Lower,,
Chautauqua Platform,Ecbsu Wsw,,
Chautauqua Platform,Ecbsu Tr 6 #1,,
Chautauqua Platform,Nphu Tr 28 #1,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 11 Wsw,,
Chautauqua Platform,Ecbsu,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 11,,
Chautauqua Platform,Ecbsu 5 11-2 Wsw,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 22 Wi #1,34.908,-97.513
Chautauqua Platform,Ecbsu Produced H2o,34.908,-97.513
Chautauqua Platform,Ecbsu,34.908,-97.513
Chautauqua Platform,Ecbsu 11-2,34.908,-97.513
Chautauqua Platform,Ecbsu Wi Tr 15 #1,34.908,-97.513
Chautauqua Platform,Ecbu Heater,34.908,-97.513
Chautauqua Platform,Ecbsu Wi Tr 9 #1,34.908,-97.513
Chautauqua Platform,Ecbsu Wi Tr 2 #1,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 11-2 Wsw,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 22-1 L,34.908,-97.513
Chautauqua Platform,Ecbsu,34.908,-97.513
Chautauqua Platform,Ecbsu,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 6-1,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 9-1 Wi,34.908,-97.513
Chautauqua Platform,Ecbsu Tr 6-1,34.908,-97.513
Chautauqua Platform,Ecbsu Produced,34.908,-97.513
Anadarko,Cole Mcgrew #1,36.763,-100.234
Anadarko,State 3-6,,
Anadarko,State 4-6,,
Anadarko,Maynard Ut #1,,
Anadarko,Evans Ut #1,,
Anadarko,Elizabeth Altmiller #2,36.524,-100.355
Anadarko,C J Lake No 1,,
Anadarko,Joe Foreman,36.202,-97.942
Anadarko,Watkins #1,35.653,-97.636
Anadarko,Waggner,36.202,-97.942
Illinois,Cole #2,35.095,-97.622
Arkoma,W A Webb #9,,
Chautauqua Platform,Mount #3,,
Chautauqua Platform,Chapman Barnard #15,,
Chautauqua Platform,W Dalton Simpson Unit,36.541,-96.525
Anadarko,Homer Thompson,,
Anadarko,Strate Pe #2,35.812,-97.979
Illinois,Webb No 1,34.908,-97.513
Southern Oklahoma,South Miller Goodwin Tr-2 Well 4,34.422,-97.537
Southern Oklahoma,Peck Miller Goodwin Unit,34.422,-97.537
Chautauqua Platform,W Moore Unit Wsw 7-1,35.35,-97.561
Chautauqua Platform,W Moore 7-7 Wsw,35.35,-97.561
Anadarko,N M Ut Tr 31 #1,34.811,-98.009
Anadarko,Nmu Tr 31 No 1,,
Anadarko,Nm Ut Tr 31 #1,34.811,-98.009
Anadarko,Norge M Unit Tr 31 #1,34.811,-98.009
Anadarko,Norge M Unit T-31-1,34.811,-98.009
Anadarko,N M Ut Tr 37 #3,34.811,-98.009
Anadarko,Nm Ut #5 Wsw,34.811,-98.009
Anadarko,Nmu Tr 7 No 1,,
Anadarko,Nms U Ws #2 Tr 15 #2,,
Anadarko,Norge-m Unit T-11 W-1,,
Anadarko,Nm Ut Tr 64 #1,34.811,-98.009
Anadarko,Nmut Tr 50 #1,34.811,-98.009
Anadarko,Nm Ut Tr 31 No 1,34.811,-98.009
Anadarko,Nm Sw Ws #4 Tr 37-2,34.811,-98.009
Anadarko,Nmu-1 Ws #2 Tel 15 #2,34.811,-98.009
Anadarko,Nm Ut Ws #2 Tr 15 #2,34.811,-98.009
Anadarko,Norge Marchand Unit Tr 30 Well 1,34.811,-98.009
Anadarko,Nmui Tr 50 #1,34.811,-98.009
Anadarko,Norge M Unit Tr 7 #1,34.811,-98.009
Anadarko,Norge Unit Tr #2-1,34.811,-98.009
Southern Oklahoma,So Miller Goodwin Ut Tr 2-well 4,34.422,-97.537
Anadarko,Walta,,
Southern Oklahoma,Carter #4,34.422,-97.537
Anadarko,E G Mitchell #1,36.202,-97.942
Anadarko,Swwu 4-9,,
Anadarko,Hawley Unit Tr 42-2,36.758,-98.062
Anadarko,Swwu 4-9,,
Anadarko,Hawley West Unit Tr 46-1 Wiw,,
Anadarko,Loughman,36.437,-97.727
Anadarko,Hawley West Unit 21-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 26-1,36.758,-98.062
Anadarko,L D Sawyer No 1,36.829,-97.455
Anadarko,Drieboth No 1,36.829,-97.455
Anadarko,Hawley West Unit 42-2,36.758,-98.062
Anadarko,Hawley West Unit 27-1,36.758,-98.062
Anadarko,Hawley West Unit 31-1,36.758,-98.062
Anadarko,Hawley West Unit 2-1,36.758,-98.062
Anadarko,Hawley West Unit 11-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 26-2,36.758,-98.062
Anadarko,Hawley West Unit 12-2,36.758,-98.062
Anadarko,Hawley West Unit 28-1,36.758,-98.062
Anadarko,Hawley West Unit 47-1,,
Anadarko,Hawley West Unit 47-1,,
Anadarko,Hawley West Unit Tr 12,,
Anadarko,Hawley Unit Tr 45-1,36.758,-98.062
Anadarko,Hawley Unit Tr 38-1,36.758,-98.062
Anadarko,Hawley Unit Tr 31-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 17-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 48-1,36.758,-98.062
Anadarko,Hawley West Unit Tr-27-1,36.758,-98.062
Anadarko,Hawley Unit West 39-1,36.758,-98.062
Anadarko,Hawley West Unit 27-2,36.758,-98.062
Anadarko,Hawley West Unit 30-1,36.758,-98.062
Anadarko,Hawley West Unit 48-1,36.758,-98.062
Anadarko,Hawley West Unit 28-2,36.758,-98.062
Anadarko,Hawley West Unit 42-1,36.758,-98.062
Anadarko,Hawley West Ut Tr 9-2 Wsw,,
Anadarko,Hawley West Unit Tr 9-2 Wsw,,
Anadarko,Hawley West Unit Tr 13-2,,
Anadarko,Hawley West Unit Tr 4502,,
Anadarko,Hawley West Unit 29-1,36.758,-98.062
Anadarko,Carrie Stewart No 1,36.202,-97.942
Anadarko,Federal Ut #1,,
Anadarko,Swru #507,36.39,-98.317
Anadarko,S W Ringwood Unit #905,36.39,-98.317
Anadarko,Pratt No 1,36.39,-98.317
Chautauqua Platform,N P Bromide Facility,34.944,-97.568
Chautauqua Platform,Norbla Hedrick,,
Chautauqua Platform,Norbla Hedrick,,
Illinois,Norbla Hedrick,,
Illinois,Norbla Hedrick,,
Chautauqua Platform,Rissman #1,,
Chautauqua Platform,Fullen Kamp #2,,
Chautauqua Platform,Perimmer #1 - 15,36.344,-97.202
Arkoma,Atkins #4,34.616,-96.703
Southern Oklahoma,Joseph Pollack No 7,34.422,-97.537
Southern Oklahoma,Ricketts No 7,34.422,-97.537
Chautauqua Platform,Chapman Barnard #6,,
Chautauqua Platform,Chapman Barnard #2,,
Chautauqua Platform,Chapman Barnard #17,,
Anadarko,H A Gardner #2,36.764,-98.876
Chautauqua Platform,,,
Chautauqua Platform,97-33,36.76578,-96.67974
Chautauqua Platform,97-33,36.76578,-96.67974
Chautauqua Platform,97-35,36.76598,-96.67415
Chautauqua Platform,97-35,36.76598,-96.67415
Chautauqua Platform,97-36,36.76595,-96.67214
Chautauqua Platform,97-36,36.76595,-96.67214
Chautauqua Platform,97-29,36.76475,-96.67177
Chautauqua Platform,97-29,36.76475,-96.67177
Chautauqua Platform,97-28,36.76493,-96.67628
Chautauqua Platform,97-28,36.76493,-96.67628
Chautauqua Platform,97-34,36.76599,-96.67763
Chautauqua Platform,97-34,36.76599,-96.67763
Anadarko,Sidna #2,36.53354,-101.79323
Anadarko,Sidna #2,36.53354,-101.79323
Anadarko,Sidna #2,36.53354,-101.79323
Anadarko,Sidna #2,36.53354,-101.79323
Anadarko,Sidna #2,36.53354,-101.79323
Anadarko,Hermit #2,36.60422,-101.7892
Chautauqua Platform,97-24,36.76319,-96.67224
Chautauqua Platform,97-24,36.76319,-96.67224
Chautauqua Platform,97-23,36.76314,-96.67376
Chautauqua Platform,97-23,36.76314,-96.67376
Chautauqua Platform,97-21,36.76317,-96.6798
Chautauqua Platform,97-21,36.76317,-96.6798
Chautauqua Platform,,,
Chautauqua Platform,No 97-22,36.76326,-96.67742
Chautauqua Platform,97-22,36.76326,-96.67742
Anadarko,Pansy #2,36.61901,-101.32156
Anadarko,Neff A #2,,
Anadarko,Neff A #2,,
Anadarko,Neff A # 2,,
Anadarko,Rick # 3,36.629,-101.457
Anadarko,Mitchell # 1,,
Chautauqua Platform,North Burbank Unit #97-1,36.701,-96.683
Chautauqua Platform,North Burbank Unit #97-1,36.701,-96.683
Chautauqua Platform,Herard,,
Chautauqua Platform,# 97-14,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-1a,36.701,-96.683
Chautauqua Platform,# 97-17,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-8,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-8,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-8,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-9,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-9,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-9,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-14a,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-14a,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-6,36.701,-96.683
Chautauqua Platform,North Burbank Unit # 97-6,36.701,-96.683
Chautauqua Platform,# 97-6,36.701,-96.683
Chautauqua Platform,State Tract #6-4,35.33853,-97.41681
Southern Oklahoma,Safbau #260,34.50525,-97.5807
Southern Oklahoma,Eola Nwb Mclish #5,,
Southern Oklahoma,Eola Nwb Mclish #19,,
Chautauqua Platform,State Tract #6-2,,
Chautauqua Platform,State Tract #6-3,,
Southern Oklahoma,Safbau #206,,
Southern Oklahoma,Safbau #198,,
Southern Oklahoma,Safbau #179,,
Southern Oklahoma,Safbau #155,,
Southern Oklahoma,Safbau #35,,
Anadarko,Vickery B Unit,36.67445,-97.716
Anadarko,Lseou O/a Track #5 Well #3,35.96659,-97.7709
Anadarko,E E Simunek #1,36.14619,-97.73549
Anadarko,Lseou 73-6,35.12574,-97.75713
Anadarko,Lseou #902,35.91915,-97.75757
Anadarko,A B S U #7-4,34.94095,-98.44114
Chautauqua Platform,Bird Creek Unit #tr 21-35,36.29765,-95.94716
Chautauqua Platform,Lauderdale #17,36.24285,-96.50195
Chautauqua Platform,Lauderdale #18,36.24162,-96.50372
Anadarko,E Durscher #1,35.89045,-98.028
Anadarko,Danne #1,35.90505,-98.0261
Palo Duro,Elsie Smatts #1,36.70305,-102.04733
Anadarko,Texaco - Miller No 2,35.95267,-99.13965
Anadarko,L D Miller #4,35.9462,-99.13534
Anadarko,,,
Chautauqua Platform,Searight F U 4-1,35.256,-96.667
Anadarko,Fry #1,36.763,-100.234
Anadarko,C E Heath,36.019,-98.508
Southern Oklahoma,Queen Carter #2,34.422,-97.537
Southern Oklahoma,Peck-miller Goodwin Unit,34.422,-97.537
Southern Oklahoma,South Miller Goodwin Unit Tr2 Well 4 Wsw,34.422,-97.537
Southern Oklahoma,South Miller Goodwin Unit Tr 2-4 Wsw,34.422,-97.537
Anadarko,Leo Johns,36.202,-97.942
Anadarko,N M Unit Ws #4 Tr 37 #2,,
Anadarko,Nmsu Ws #1 Tr 7 #2,,
Anadarko,Nm Ut Ws#4 Tr 37 #2,34.811,-98.009
Anadarko,Nm Ut Ws#2 Tr 15 #2,34.811,-98.009
Anadarko,Norge Marchand Ut Tr 37 #5,,
Anadarko,Norge Marchand Ut Tr 29 #1,,
Anadarko,Nm Ut Tr 27 - #1,,
Anadarko,Nm Ut Tr 15 - #1,,
Anadarko,Nmut Tr 30 - #1,,
Anadarko,Nmu 28-1,34.811,-98.009
Anadarko,N M Unit Tr 7 #1,,
Anadarko,Nwu No 3-1,34.811,-98.009
Anadarko,Nmu Tr 15-2 Wsw,34.811,-98.009
Anadarko,Nmu Ws #4 Tr 37 #2,,
Anadarko,Nmu Ws #3 Tr 31 #2,,
Anadarko,Nmu Ws #2 Tr 15 #2,,
Anadarko,Norge Marchand Ut Tr 27-#1,35.055,-98.026
Anadarko,Norge Marchand Ut Tr 1 #1,35.055,-98.026
Anadarko,Norge Marchand Ut Tr 4-1,35.055,-98.026
Anadarko,Norge Marchand Ut Tr 31 #1,,
Anadarko,Nm Ut Tr 7 #1,,
Anadarko,Norge Marchand Unit Tr 7-#1,35.055,-98.026
Anadarko,Norge Marchand Unit Tr 3-1,35.055,-98.026
Anadarko,Hawley West Unit Tr 22-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 21-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 29-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 12-2,36.758,-98.062
Anadarko,Hawley West Unit 9-2,36.758,-98.062
Anadarko,Hawley West Unit 11-2,36.758,-98.062
Anadarko,Hawley West Unit,,
Anadarko,Hawley West Unit Tr 37-2,,
Anadarko,Hawley West Unit Tr 12-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 13-2 Wsw,36.758,-98.062
Anadarko,Hawley West Unit Tr 28-2,36.758,-98.062
Anadarko,Hawley West Unit Tr 28-2,36.758,-98.062
Anadarko,Hawley West Unit Tr 10-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 28-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 2-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 5-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 18-1,36.758,-98.062
Anadarko,Hawley West Unit Tr 27-2,36.758,-98.062
Anadarko,Hawley West Unit Tr 11-1,36.758,-98.062
Anadarko,Sw Wakita Unit Tr 15-2,,
Anadarko,Sw Wakita Unit Tr 4-5,,
Anadarko,Sw Wakita Unit Tr 2-2,,
Anadarko,H C Crews #2,36.202,-97.942
Anadarko,Taggart #1,36.202,-97.942
Anadarko,Ken Williams #1,34.849,-97.893
Anadarko,N M Ut Tr 29 #1,34.811,-98.009
Anadarko,Norge M Unit T-29 W-1,34.811,-98.009
Chautauqua Platform,Chapman-barnard #2,,
Chautauqua Platform,Chapman Barnard #1,,
Chautauqua Platform,Chapman-barnard,,
Chautauqua Platform,Chapmand-barnard #16,,
Chautauqua Platform,Chapman Barnard #5,,
Chautauqua Platform,Chapman Barnard #4,,
Chautauqua Platform,Chapman Barnard #8,,
Chautauqua Platform,Chapman Barnard #9,,
Chautauqua Platform,Chapman Barnard #10,,
Chautauqua Platform,Barnard Chapman #7,,
Chautauqua Platform,Chapman - Barnard No 15,,
Chautauqua Platform,Chapman - Barnard No 1,,
Chautauqua Platform,Bird Creek Unit Tr 3-15 Ws,36.332,-95.999
Appalachian,Hockenberry Jessie 1,41.10651,-80.04079
Appalachian,Elwood Day #1,40.06343,-79.01555
Appalachian,Witco #1,41.82784,-78.58035
Appalachian,Earl H Weimer #1,39.994,-79.1644
Williston,Renning A-1,43.90196,-101.39303
Williston,1 South Dakota State A,45.3852,-103.93871
Williston,1 State,45.90946,-103.81268
Williston,1 Thune,45.80881,-103.65239
Williston,2 Thune,45.80896,-103.66137
Williston,1 Njos A,45.91694,-103.74644
Williston,1 Njos A,45.91694,-103.74644
Williston,1 Njos A,45.91694,-103.74644
Williston,1 Njos A,45.91694,-103.74644
Williston,#1 Draskovich,45.9365,-101.41311
Williston,No. 1 John Draskovich,45.9365,-101.41311
Williston,Bastian 22-7,45.28074,-102.21465
Williston,22-7,45.28074,-102.21465
Williston,22-7,45.28074,-102.21465
Gulf Coast,Ocs-g 1848 Well #5,,
Gulf Coast,Ocs-g-2434 A-6-d,,
Gulf Coast,Ocsg 1848 Well #5,,
Permian,B. Anderson a-4,32.0756,-100.6793
Permian,Jameson Reef Unit #13h,32.0529,-100.6717
Permian,Clara Walker #1,32.0683,-100.6541
Permian,Maggie Shepard,32.3306,-102.6138
Permian,Maggie Shepard St. Lease,32.3306,-102.6138
Permian,M. Shepa Rd Btry.,32.3306,-102.6138
Permian,M. Shepard Btry.,32.3306,-102.6138
Permian,Edward Simpson #1,32.4823,-101.4869
Permian,C. L. Jones a #1,32.4646,-101.1865
Permian,Shannon Estate b #17,30.8682,-101.6507
Permian,Jru 5-n,32.0588,-100.696
Permian,W. I. Tubb d #1,32.0563,-100.709
Permian,H. Y. Tubb c #1,32.071,-100.6966
Permian,W. I. Tubb B-1 (jru-1q),32.0631,-100.6965
Permian,W. I. Tubbs B-#1,32.0631,-100.6965
Permian,Jru 1-q,32.0631,-100.6965
Permian,Jru 1-q,32.0631,-100.6965
Permian,D. M. Millican #1,32.0136,-100.6828
Permian,D. M. Millican #1,32.0136,-100.6828
Permian,D. M. Millican #1,32.0136,-100.6828
Permian,D. M. Millican #1,32.0136,-100.6828
Permian,D. M. Millican #1,32.0136,-100.6828
Permian,C. E. Mathers #28,32.0376,-100.7128
Permian,Jru 28-k,32.0376,-100.9128
Permian,J.r.u. 25-k,32.0476,-100.7097
Permian,C. E. Mathers #23,32.0386,-100.7126
Permian,C. R. Mathews #23,32.0386,-100.7126
Permian,C. E. Mathers #23,32.0386,-100.7126
Permian,C. E. Mathers #23,32.0386,-100.7126
Permian,J. R. U. 22-k,32.0512,-100.7044
Permian,Jru 22-k,32.0512,-100.7044
Permian,J. R. U. 22-k,32.0512,-100.7044
Permian,J. R. U. 22-k,32.0512,-100.7044
Permian,J.r.u. 22-k,32.0512,-100.7044
Permian,J.r.u. 22-k,32.0512,-100.7044
Permian,J. R. U. 22-k,32.0512,-100.7044
Permian,O. E. Mathers #22,32.0512,-100.7044
Permian,Jru 21-k,32.039,-100.7084
Permian,Jru 21-k,32.039,-100.7084
Permian,Jru 21-k,32.039,-100.7084
Permian,J. R. U. 21-k,32.039,-100.7084
Permian,J. R. U. 21-k,32.039,-100.7084
Permian,J. R. U. 21-k,32.039,-100.7084
Permian,J.r.u. 21-k,32.039,-100.7084
Permian,J.r.u. 21-k,32.039,-100.7084
Permian,Geo. Weddell #5,31.6289,-100.8424
Permian,Will Spruiell #1,32.5959,-100.4778
Permian,"Sacroc Unit Seg. 3, Tract 280-3",32.7354,-101.0312
Permian,"Sacroc 3, Tr. 225, Well #3",32.731,-101.0145
Permian,"Sacroc Unit, Tr. 225, Well #1",32.7374,-101.0144
Permian,Sacroc 3 225-1,32.7374,-101.0144
Permian,Sacroc 3 #225-1,32.7374,-101.0144
Permian,Sacroc 3 Tract 225 Well #1,32.7374,-101.0144
Permian,Sacroc Unit 255-1,32.7212,-101.0493
Permian,Sacroc Unit 327 A-1,32.6776,-101.0591
Permian,Sacroc 3 107a #1,32.783,-101.0202
Permian,Sacroc 3 105 #1,32.7795,-101.0298
Permian,Sacroc 3 99a #1,32.7981,-101.0156
Permian,Sacroc 3 344-2,32.6698,-101.0463
Permian,Sacroc 3 344-3,32.6697,-101.0424
Permian,Sacroc 3 343-3,32.6697,-101.0424
Permian,"Sacroc 3, Tr. 230, Well #2",32.7312,-101.0263
Permian,Sacroc 3 No. 230-2,32.7312,-101.0263
Permian,Los Aldwell #2,31.4765,-101.6748
Permian,Lottie Jalonick #3,31.5575,-101.7609
Permian,Lottie Jalomick #3,31.5575,-101.7609
Permian,Lottie Jalonick #3,31.5575,-101.7609
Permian,Lottie Jalonick #4,31.557,-101.7471
Permian,Lottie Jalonick #4,31.557,-101.7471
Permian,Lottie Jalonick #1,31.5019,-101.63
Permian,Lottie Jalonick #1,31.5019,-101.63
Permian,Lottie Jalonick #1,31.5019,-101.63
Permian,Eva Woods #1,31.551,-101.7407
Permian,J. B. Tubb #1,31.9728,-103.3435
Permian,J. B. Tubb #1,31.9728,-103.3435
Permian,O. B. Heit a Lease,32.0833,-102.5894
Permian,O. B. Holt a Lease,32.0833,-102.5894
Permian,O. B. Holt a Lee,32.0833,-102.5894
Permian,O. B. Holt a #2,32.0833,-102.5894
Permian,W. B. Penton a #2,32.6452,-100.9889
Permian,Hugh Taylor #1,32.7849,-101.1013
Permian,E. Schattel #1,32.6763,-101.028
Permian,E. Schaitel #1,32.6763,-101.028
Permian,E. C. Rollins #3 (sacroc Unit 302-3),32.6986,-101.0232
Permian,E. C. Rollins A-2,32.6993,-101.0325
Permian,E. C. Rollins A-2,32.6993,-101.0325
Permian,Sacroc 3 295 #9,32.704,-101.0119
Permian,J. W. Layne #1,32.6658,-101.0282
Permian,"Sacroc 3, Tract 305, Well #1",32.707,-101.0667
Permian,B. W. Broadus No. 1,32.785,-101.0984
Permian,G. H. Irleige g #9,32.6723,-101.0429
Permian,G. H. Arledge c 7,32.6739,-101.0501
